Yield_mean,Predicted_Yield,Crop_type,FIELDID,Year,Week
4.03,4.054175,Maize,FS99437,2020,42
4.03,4.202086,Maize,FS99437,2020,47
4.03,4.1603456,Maize,FS99437,2020,51
5.09,5.121067,Maize,FS99437,2021,11
5.09,5.068752,Maize,FS99437,2021,15
5.09,4.8809423,Maize,FS99437,2021,17
5.09,4.7686415,Maize,FS99437,2021,18
5.09,4.868705,Maize,FS99437,2021,20
5.09,4.888113,Maize,FS99437,2021,23
5.09,5.2081056,Maize,FS99437,2021,25
5.09,5.050621,Maize,FS99437,2021,27
5.09,5.1968393,Maize,FS99437,2021,30
5.09,4.9027467,Maize,FS99437,2021,34
5.09,4.9376645,Maize,FS99437,2021,37
5.09,4.84053,Maize,FS99437,2021,39
5.09,5.0474367,Maize,FS99437,2021,41
5.09,4.9081073,Maize,FS99437,2021,46
5.09,5.004608,Maize,FS99437,2021,47
6.65,6.5780315,Maize,FS99437,2023,7
6.65,6.717902,Maize,FS99437,2023,9
6.65,6.549697,Maize,FS99437,2023,10
6.65,6.557462,Maize,FS99437,2023,14
6.65,6.6228447,Maize,FS99437,2023,17
6.65,6.415362,Maize,FS99437,2023,21
6.65,6.554193,Maize,FS99437,2023,24
6.65,6.53373,Maize,FS99437,2023,26
6.65,6.5346637,Maize,FS99437,2023,27
6.65,6.418699,Maize,FS99437,2023,29
6.65,6.7495065,Maize,FS99437,2023,33
6.65,6.6289606,Maize,FS99437,2023,34
6.65,6.3614044,Maize,FS99437,2023,36
6.65,6.5348973,Maize,FS99437,2023,39
6.65,6.4735107,Maize,FS99437,2023,45
6.65,6.6839347,Maize,FS99437,2023,46
6.65,6.428149,Maize,FS99437,2023,50
6.65,6.5849953,Maize,FS99437,2023,52
8.71,8.689948,Maize,FS99696,2018,6
8.71,8.091107,Maize,FS99696,2018,7
8.71,8.776873,Maize,FS99696,2018,11
8.71,8.669486,Maize,FS99696,2018,14
8.71,8.652187,Maize,FS99696,2018,19
8.71,8.19993,Maize,FS99696,2018,21
8.71,8.772195,Maize,FS99696,2018,24
8.71,8.452756,Maize,FS99696,2018,26
8.71,8.6693125,Maize,FS99696,2018,30
8.71,8.831383,Maize,FS99696,2018,33
8.71,8.762373,Maize,FS99696,2018,35
8.71,8.334752,Maize,FS99696,2018,36
8.71,8.903465,Maize,FS99696,2018,38
8.71,8.657111,Maize,FS99696,2018,40
8.71,8.45987,Maize,FS99696,2018,42
8.71,8.731502,Maize,FS99696,2018,48
8.71,8.783399,Maize,FS99696,2018,52
4.71,4.8163896,Maize,FS99696,2019,3
4.71,4.548123,Maize,FS99696,2019,19
4.71,4.871037,Maize,FS99696,2019,20
4.71,4.6007085,Maize,FS99696,2019,22
4.71,4.6226344,Maize,FS99696,2019,26
4.71,4.89558,Maize,FS99696,2019,27
4.71,4.5394206,Maize,FS99696,2019,29
4.71,5.0623083,Maize,FS99696,2019,32
4.71,4.714517,Maize,FS99696,2019,36
4.71,4.9902153,Maize,FS99696,2019,38
4.71,4.795173,Maize,FS99696,2019,39
4.71,4.2663884,Maize,FS99696,2019,41
4.71,4.585133,Maize,FS99696,2019,43
4.71,4.6951084,Maize,FS99696,2019,48
6.3,5.706264,Maize,FS99696,2020,6
6.3,6.053651,Maize,FS99696,2020,8
6.3,6.524929,Maize,FS99696,2020,10
6.3,6.2624106,Maize,FS99696,2020,13
6.3,6.0844946,Maize,FS99696,2020,16
6.3,5.7306614,Maize,FS99696,2020,18
6.3,5.996304,Maize,FS99696,2020,20
6.3,5.907834,Maize,FS99696,2020,23
6.3,6.018008,Maize,FS99696,2020,25
6.3,5.3878846,Maize,FS99696,2020,28
6.3,6.192108,Maize,FS99696,2020,32
6.3,6.190388,Maize,FS99696,2020,34
6.3,5.8532934,Maize,FS99696,2020,35
6.3,5.7573495,Maize,FS99696,2020,37
6.3,6.0212703,Maize,FS99696,2020,39
6.3,5.8695736,Maize,FS99696,2020,42
6.3,5.7840242,Maize,FS99696,2020,47
6.3,6.0312204,Maize,FS99696,2020,51
6.2,6.2840114,Maize,FS99696,2021,11
6.2,6.0295334,Maize,FS99696,2021,15
6.2,5.9977484,Maize,FS99696,2021,17
6.2,6.4057546,Maize,FS99696,2021,18
6.2,6.123988,Maize,FS99696,2021,20
6.2,6.0680547,Maize,FS99696,2021,23
6.2,5.9775524,Maize,FS99696,2021,25
6.2,6.109402,Maize,FS99696,2021,27
6.2,6.164813,Maize,FS99696,2021,30
6.2,6.1837964,Maize,FS99696,2021,34
6.2,6.5094666,Maize,FS99696,2021,37
6.2,6.3551364,Maize,FS99696,2021,39
6.2,6.3329363,Maize,FS99696,2021,41
6.2,6.4050155,Maize,FS99696,2021,46
7.2,7.462815,Maize,FS99696,2023,7
7.2,7.322006,Maize,FS99696,2023,9
7.2,7.268496,Maize,FS99696,2023,10
7.2,7.7996264,Maize,FS99696,2023,14
7.2,7.838554,Maize,FS99696,2023,17
7.2,7.9061203,Maize,FS99696,2023,21
7.2,7.4993186,Maize,FS99696,2023,24
7.2,7.846548,Maize,FS99696,2023,26
7.2,7.822574,Maize,FS99696,2023,27
7.2,7.53322,Maize,FS99696,2023,29
7.2,7.480192,Maize,FS99696,2023,33
7.2,7.4521422,Maize,FS99696,2023,34
7.2,7.5644965,Maize,FS99696,2023,36
7.2,7.586114,Maize,FS99696,2023,39
7.2,7.799912,Maize,FS99696,2023,45
7.2,7.560504,Maize,FS99696,2023,46
7.2,7.7743955,Maize,FS99696,2023,50
7.2,7.6896873,Maize,FS99696,2023,52
2.78,2.5064702,Soy,FS105305,2018,6
2.78,3.1503322,Soy,FS105305,2018,7
2.78,2.8668041,Soy,FS105305,2018,11
2.78,2.9150798,Soy,FS105305,2018,14
2.78,2.9328241,Soy,FS105305,2018,19
2.78,3.11565,Soy,FS105305,2018,21
2.78,3.2821357,Soy,FS105305,2018,24
2.78,3.1782844,Soy,FS105305,2018,26
2.78,3.3213406,Soy,FS105305,2018,30
2.78,2.754433,Soy,FS105305,2018,35
2.78,3.0577059,Soy,FS105305,2018,36
2.78,3.1571188,Soy,FS105305,2018,38
2.78,3.0904782,Soy,FS105305,2018,40
2.78,3.4379075,Soy,FS105305,2018,42
2.78,2.9579966,Soy,FS105305,2018,48
4.73,4.4933634,Soy,FS105305,2019,3
4.73,4.082369,Soy,FS105305,2019,19
4.73,4.246272,Soy,FS105305,2019,20
4.73,4.3749533,Soy,FS105305,2019,22
4.73,4.3292756,Soy,FS105305,2019,26
4.73,4.4272776,Soy,FS105305,2019,27
4.73,4.215295,Soy,FS105305,2019,29
4.73,4.493243,Soy,FS105305,2019,32
4.73,4.620027,Soy,FS105305,2019,36
4.73,4.189433,Soy,FS105305,2019,38
4.73,4.3952084,Soy,FS105305,2019,39
4.73,4.3639407,Soy,FS105305,2019,41
4.73,4.290656,Soy,FS105305,2019,43
4.73,4.2999325,Soy,FS105305,2019,48
1.42,1.5278661,Soy,FS105305,2022,6
1.42,1.5512291,Soy,FS105305,2022,7
1.42,1.3300965,Soy,FS105305,2022,11
1.42,1.3486993,Soy,FS105305,2022,14
1.42,1.5386641,Soy,FS105305,2022,18
1.42,1.4198314,Soy,FS105305,2022,21
1.42,1.5136498,Soy,FS105305,2022,23
1.42,1.4679724,Soy,FS105305,2022,26
1.42,1.5997629,Soy,FS105305,2022,28
1.42,1.5394385,Soy,FS105305,2022,30
1.42,1.5531808,Soy,FS105305,2022,31
1.42,1.4514225,Soy,FS105305,2022,33
1.42,1.5214256,Soy,FS105305,2022,40
1.42,1.5857732,Soy,FS105305,2022,42
1.42,1.5725082,Soy,FS105305,2022,47
1.42,1.6621473,Soy,FS105305,2022,50
2.73,2.5953145,Soy,FS105353,2022,6
2.73,2.7370293,Soy,FS105353,2022,7
2.73,2.7522898,Soy,FS105353,2022,11
2.73,2.898677,Soy,FS105353,2022,14
2.73,2.6835005,Soy,FS105353,2022,18
2.73,2.848422,Soy,FS105353,2022,21
2.73,2.7380047,Soy,FS105353,2022,23
2.73,2.716684,Soy,FS105353,2022,26
2.73,2.613207,Soy,FS105353,2022,28
2.73,2.612862,Soy,FS105353,2022,30
2.73,2.8408155,Soy,FS105353,2022,31
2.73,2.6385567,Soy,FS105353,2022,33
2.73,2.5610387,Soy,FS105353,2022,40
2.73,2.5953715,Soy,FS105353,2022,42
2.73,2.6905985,Soy,FS105353,2022,47
2.73,2.7574055,Soy,FS105353,2022,50
2.84,2.9751031,Soy,FS105389,2019,3
2.84,2.9915776,Soy,FS105389,2019,19
2.84,2.895611,Soy,FS105389,2019,20
2.84,2.9191728,Soy,FS105389,2019,22
2.84,3.2458365,Soy,FS105389,2019,26
2.84,3.1777475,Soy,FS105389,2019,27
2.84,3.0917718,Soy,FS105389,2019,29
2.84,3.1818142,Soy,FS105389,2019,32
2.84,2.9473197,Soy,FS105389,2019,36
2.84,3.037234,Soy,FS105389,2019,38
2.84,2.9193583,Soy,FS105389,2019,39
2.84,2.997357,Soy,FS105389,2019,41
2.84,2.9025803,Soy,FS105389,2019,43
2.84,2.8867676,Soy,FS105389,2019,48
2.82,2.8552287,Soy,FS105847,2018,6
2.82,3.0217977,Soy,FS105847,2018,7
2.82,2.816283,Soy,FS105847,2018,11
2.82,2.7761192,Soy,FS105847,2018,14
2.82,2.9100153,Soy,FS105847,2018,19
2.82,2.5632887,Soy,FS105847,2018,21
2.82,3.030491,Soy,FS105847,2018,24
2.82,2.5762596,Soy,FS105847,2018,26
2.82,2.6247149,Soy,FS105847,2018,30
2.82,3.2252245,Soy,FS105847,2018,35
2.82,3.0352492,Soy,FS105847,2018,36
2.82,2.9014366,Soy,FS105847,2018,38
2.82,2.908786,Soy,FS105847,2018,40
2.82,2.8264103,Soy,FS105847,2018,42
2.82,2.841697,Soy,FS105847,2018,48
2.82,2.7927198,Soy,FS105847,2018,52
3.89,3.7356186,Soy,FS105847,2019,3
3.89,3.688397,Soy,FS105847,2019,19
3.89,3.643375,Soy,FS105847,2019,20
3.89,3.85413,Soy,FS105847,2019,22
3.89,3.5761962,Soy,FS105847,2019,26
3.89,3.7290561,Soy,FS105847,2019,27
3.89,3.5404348,Soy,FS105847,2019,29
3.89,3.768712,Soy,FS105847,2019,32
3.89,3.881487,Soy,FS105847,2019,36
3.89,3.4974754,Soy,FS105847,2019,38
3.89,3.5065672,Soy,FS105847,2019,39
3.89,3.754322,Soy,FS105847,2019,41
3.89,3.7379267,Soy,FS105847,2019,43
3.89,3.788312,Soy,FS105847,2019,48
2.79,2.7071908,Soy,FS105847,2022,6
2.79,2.9205346,Soy,FS105847,2022,7
2.79,2.817248,Soy,FS105847,2022,11
2.79,2.7766263,Soy,FS105847,2022,14
2.79,2.7902715,Soy,FS105847,2022,18
2.79,2.6606898,Soy,FS105847,2022,21
2.79,2.7496872,Soy,FS105847,2022,23
2.79,2.7515776,Soy,FS105847,2022,26
2.79,2.860356,Soy,FS105847,2022,28
2.79,2.8590512,Soy,FS105847,2022,30
2.79,2.7684145,Soy,FS105847,2022,31
2.79,2.8257442,Soy,FS105847,2022,33
2.79,2.9717824,Soy,FS105847,2022,40
2.79,2.3871622,Soy,FS105847,2022,42
2.79,2.784816,Soy,FS105847,2022,47
2.79,2.8264537,Soy,FS105847,2022,50
2.98,2.9854949,Soy,FS105875,2018,6
2.98,3.031624,Soy,FS105875,2018,7
2.98,2.9760573,Soy,FS105875,2018,11
2.98,3.013555,Soy,FS105875,2018,14
2.98,3.377198,Soy,FS105875,2018,19
2.98,3.1110282,Soy,FS105875,2018,21
2.98,3.028566,Soy,FS105875,2018,24
2.98,2.93386,Soy,FS105875,2018,26
2.98,3.030357,Soy,FS105875,2018,30
2.98,2.9094481,Soy,FS105875,2018,35
2.98,3.0806973,Soy,FS105875,2018,36
2.98,2.927295,Soy,FS105875,2018,38
2.98,2.9666991,Soy,FS105875,2018,40
2.98,2.9984148,Soy,FS105875,2018,42
2.98,2.798425,Soy,FS105875,2018,48
2.98,2.9333801,Soy,FS105875,2018,52
4.25,4.1125793,Soy,FS105875,2019,3
4.25,4.098481,Soy,FS105875,2019,19
4.25,4.1421156,Soy,FS105875,2019,20
4.25,4.126314,Soy,FS105875,2019,22
4.25,3.8782365,Soy,FS105875,2019,26
4.25,3.8906288,Soy,FS105875,2019,27
4.25,3.642686,Soy,FS105875,2019,29
4.25,4.002378,Soy,FS105875,2019,32
4.25,4.1756296,Soy,FS105875,2019,36
4.25,3.8846881,Soy,FS105875,2019,38
4.25,3.9154997,Soy,FS105875,2019,39
4.25,4.2362394,Soy,FS105875,2019,41
4.25,4.0895867,Soy,FS105875,2019,43
4.25,3.977405,Soy,FS105875,2019,48
2.26,2.2497232,Soy,FS105875,2022,6
2.26,2.148417,Soy,FS105875,2022,7
2.26,2.2247007,Soy,FS105875,2022,11
2.26,2.2794037,Soy,FS105875,2022,14
2.26,2.078719,Soy,FS105875,2022,18
2.26,2.1946797,Soy,FS105875,2022,21
2.26,2.199816,Soy,FS105875,2022,23
2.26,2.1820316,Soy,FS105875,2022,26
2.26,1.9615946,Soy,FS105875,2022,28
2.26,2.1248665,Soy,FS105875,2022,30
2.26,1.9963601,Soy,FS105875,2022,31
2.26,2.304125,Soy,FS105875,2022,33
2.26,2.2844584,Soy,FS105875,2022,40
2.26,2.180089,Soy,FS105875,2022,42
2.26,2.2737317,Soy,FS105875,2022,47
2.26,2.2154913,Soy,FS105875,2022,50
2.53,2.7840624,Soy,FS105884,2018,6
2.53,3.1204207,Soy,FS105884,2018,7
2.53,2.7232296,Soy,FS105884,2018,11
2.53,2.7545469,Soy,FS105884,2018,14
2.53,3.1933506,Soy,FS105884,2018,19
2.53,2.8189726,Soy,FS105884,2018,21
2.53,2.8294067,Soy,FS105884,2018,24
2.53,3.0425246,Soy,FS105884,2018,26
2.53,2.7819016,Soy,FS105884,2018,30
2.53,3.0335011,Soy,FS105884,2018,35
2.53,3.1712537,Soy,FS105884,2018,36
2.53,2.8553853,Soy,FS105884,2018,38
2.53,2.7140388,Soy,FS105884,2018,40
2.53,2.784987,Soy,FS105884,2018,42
2.53,2.3244767,Soy,FS105884,2018,48
2.53,2.6463683,Soy,FS105884,2018,52
4.23,4.1041746,Soy,FS105884,2019,3
4.23,4.0499973,Soy,FS105884,2019,19
4.23,3.8978739,Soy,FS105884,2019,20
4.23,4.003672,Soy,FS105884,2019,22
4.23,4.2073607,Soy,FS105884,2019,26
4.23,3.5553975,Soy,FS105884,2019,27
4.23,3.4743211,Soy,FS105884,2019,29
4.23,3.8709621,Soy,FS105884,2019,32
4.23,3.9282951,Soy,FS105884,2019,36
4.23,3.652854,Soy,FS105884,2019,38
4.23,4.3427033,Soy,FS105884,2019,39
4.23,4.1914167,Soy,FS105884,2019,41
4.23,3.9318018,Soy,FS105884,2019,43
4.23,3.7454734,Soy,FS105884,2019,48
1.62,1.6769875,Soy,FS105902,2022,6
1.62,1.765548,Soy,FS105902,2022,7
1.62,1.7192346,Soy,FS105902,2022,11
1.62,1.7374686,Soy,FS105902,2022,14
1.62,1.5641589,Soy,FS105902,2022,18
1.62,1.8395357,Soy,FS105902,2022,21
1.62,1.8052093,Soy,FS105902,2022,23
1.62,2.0265062,Soy,FS105902,2022,26
1.62,1.8110498,Soy,FS105902,2022,28
1.62,1.680676,Soy,FS105902,2022,30
1.62,1.7311261,Soy,FS105902,2022,31
1.62,1.8318956,Soy,FS105902,2022,33
1.62,1.7257236,Soy,FS105902,2022,40
1.62,1.5191474,Soy,FS105902,2022,42
1.62,1.7008555,Soy,FS105902,2022,47
1.62,1.8089497,Soy,FS105902,2022,50
2.58,2.3188906,Soy,FS106060,2022,6
2.58,2.416658,Soy,FS106060,2022,7
2.58,2.4111211,Soy,FS106060,2022,11
2.58,2.4766254,Soy,FS106060,2022,14
2.58,2.031735,Soy,FS106060,2022,18
2.58,2.303897,Soy,FS106060,2022,21
2.58,2.2951713,Soy,FS106060,2022,23
2.58,2.3666756,Soy,FS106060,2022,26
2.58,2.2328517,Soy,FS106060,2022,28
2.58,2.250288,Soy,FS106060,2022,30
2.58,2.3930871,Soy,FS106060,2022,31
2.58,2.4690692,Soy,FS106060,2022,33
2.58,2.3528564,Soy,FS106060,2022,40
2.58,2.3282247,Soy,FS106060,2022,42
2.58,2.2553988,Soy,FS106060,2022,47
2.58,2.365757,Soy,FS106060,2022,50
4.44,4.594644,Soy,FS106066,2023,7
4.44,4.5454364,Soy,FS106066,2023,9
4.44,4.509806,Soy,FS106066,2023,10
4.44,4.6388974,Soy,FS106066,2023,14
4.44,4.23237,Soy,FS106066,2023,17
4.44,4.6432967,Soy,FS106066,2023,21
4.44,4.556811,Soy,FS106066,2023,24
4.44,4.4712954,Soy,FS106066,2023,26
4.44,4.524131,Soy,FS106066,2023,27
4.44,4.506302,Soy,FS106066,2023,29
4.44,4.328667,Soy,FS106066,2023,33
4.44,4.430202,Soy,FS106066,2023,34
4.44,4.3903165,Soy,FS106066,2023,36
4.44,4.50572,Soy,FS106066,2023,39
4.44,4.640092,Soy,FS106066,2023,45
4.44,4.6390977,Soy,FS106066,2023,46
4.44,4.7929235,Soy,FS106066,2023,50
4.44,4.5296226,Soy,FS106066,2023,52
2.88,2.9651494,Soy,FS106208,2018,6
2.88,2.8255363,Soy,FS106208,2018,7
2.88,2.7078876,Soy,FS106208,2018,11
2.88,2.7697537,Soy,FS106208,2018,14
2.88,2.6057408,Soy,FS106208,2018,19
2.88,3.0007288,Soy,FS106208,2018,21
2.88,2.809642,Soy,FS106208,2018,24
2.88,2.6126091,Soy,FS106208,2018,26
2.88,2.886508,Soy,FS106208,2018,30
2.88,2.9723537,Soy,FS106208,2018,33
2.88,2.8000648,Soy,FS106208,2018,35
2.88,2.8894777,Soy,FS106208,2018,36
2.88,2.814433,Soy,FS106208,2018,38
2.88,2.9342103,Soy,FS106208,2018,40
2.88,2.8633492,Soy,FS106208,2018,42
2.88,2.8959894,Soy,FS106208,2018,48
2.88,2.7866905,Soy,FS106208,2018,52
4.16,4.058718,Soy,FS106208,2023,7
4.16,4.231537,Soy,FS106208,2023,9
4.16,4.156459,Soy,FS106208,2023,10
4.16,4.34381,Soy,FS106208,2023,14
4.16,4.158981,Soy,FS106208,2023,17
4.16,4.2404466,Soy,FS106208,2023,21
4.16,4.0636773,Soy,FS106208,2023,24
4.16,4.137413,Soy,FS106208,2023,26
4.16,4.2165504,Soy,FS106208,2023,27
4.16,4.331657,Soy,FS106208,2023,29
4.16,3.97619,Soy,FS106208,2023,33
4.16,3.9633553,Soy,FS106208,2023,34
4.16,4.0746984,Soy,FS106208,2023,36
4.16,4.023466,Soy,FS106208,2023,39
4.16,4.159599,Soy,FS106208,2023,45
4.16,3.9056118,Soy,FS106208,2023,46
4.16,4.3056927,Soy,FS106208,2023,50
4.16,4.1013265,Soy,FS106208,2023,52
2.81,2.7690306,Soy,FS106261,2022,6
2.81,2.861742,Soy,FS106261,2022,7
2.81,2.8349102,Soy,FS106261,2022,11
2.81,3.0042624,Soy,FS106261,2022,14
2.81,2.9311812,Soy,FS106261,2022,18
2.81,2.8258934,Soy,FS106261,2022,21
2.81,2.8663857,Soy,FS106261,2022,23
2.81,3.0440679,Soy,FS106261,2022,26
2.81,2.7697465,Soy,FS106261,2022,28
2.81,2.776885,Soy,FS106261,2022,30
2.81,3.0003333,Soy,FS106261,2022,31
2.81,3.0334015,Soy,FS106261,2022,33
2.81,2.7341704,Soy,FS106261,2022,40
2.81,2.9721386,Soy,FS106261,2022,42
2.81,2.963552,Soy,FS106261,2022,47
2.81,2.9300008,Soy,FS106261,2022,50
2.05,2.0126882,Soy,FS106392,2022,6
2.05,2.035648,Soy,FS106392,2022,7
2.05,2.1119733,Soy,FS106392,2022,11
2.05,2.0497913,Soy,FS106392,2022,14
2.05,2.0585394,Soy,FS106392,2022,18
2.05,1.92286,Soy,FS106392,2022,21
2.05,1.9920633,Soy,FS106392,2022,23
2.05,1.9494984,Soy,FS106392,2022,26
2.05,1.8043362,Soy,FS106392,2022,28
2.05,1.7936428,Soy,FS106392,2022,30
2.05,2.011377,Soy,FS106392,2022,31
2.05,1.9095902,Soy,FS106392,2022,33
2.05,1.9741993,Soy,FS106392,2022,40
2.05,1.8537087,Soy,FS106392,2022,42
2.05,2.006605,Soy,FS106392,2022,47
2.05,2.0357883,Soy,FS106392,2022,50
2.88,3.130131,Soy,FS106601,2018,6
2.88,2.871952,Soy,FS106601,2018,7
2.88,3.0044138,Soy,FS106601,2018,11
2.88,3.0080526,Soy,FS106601,2018,14
2.88,3.1386707,Soy,FS106601,2018,19
2.88,3.0713716,Soy,FS106601,2018,21
2.88,2.77776,Soy,FS106601,2018,24
2.88,2.6474369,Soy,FS106601,2018,26
2.88,2.9975424,Soy,FS106601,2018,30
2.88,2.9051068,Soy,FS106601,2018,33
2.88,2.7817633,Soy,FS106601,2018,35
2.88,2.9043574,Soy,FS106601,2018,36
2.88,2.8110504,Soy,FS106601,2018,38
2.88,2.8239634,Soy,FS106601,2018,40
2.88,2.7995121,Soy,FS106601,2018,42
2.88,2.9403675,Soy,FS106601,2018,48
2.88,2.9950626,Soy,FS106601,2018,52
4.21,4.310985,Soy,FS106601,2023,7
4.21,4.2703795,Soy,FS106601,2023,9
4.21,4.3131924,Soy,FS106601,2023,10
4.21,4.382653,Soy,FS106601,2023,14
4.21,4.3527284,Soy,FS106601,2023,17
4.21,4.345366,Soy,FS106601,2023,21
4.21,4.1697726,Soy,FS106601,2023,24
4.21,4.1583285,Soy,FS106601,2023,26
4.21,4.218546,Soy,FS106601,2023,27
4.21,4.1675634,Soy,FS106601,2023,29
4.21,4.198678,Soy,FS106601,2023,33
4.21,4.1858435,Soy,FS106601,2023,34
4.21,4.29894,Soy,FS106601,2023,36
4.21,4.2071204,Soy,FS106601,2023,39
4.21,4.270181,Soy,FS106601,2023,45
4.21,4.25189,Soy,FS106601,2023,46
4.21,4.3922496,Soy,FS106601,2023,50
4.21,4.2900276,Soy,FS106601,2023,52
3.03,3.3241158,Soy,FS106738,2021,15
3.03,3.251753,Soy,FS106738,2021,17
3.03,3.0521886,Soy,FS106738,2021,18
3.03,3.0344331,Soy,FS106738,2021,20
3.03,3.4821994,Soy,FS106738,2021,23
3.03,3.2567506,Soy,FS106738,2021,25
3.03,3.3445613,Soy,FS106738,2021,27
3.03,2.9370933,Soy,FS106738,2021,30
3.03,3.1950932,Soy,FS106738,2021,34
3.03,3.0814905,Soy,FS106738,2021,37
3.03,3.1918015,Soy,FS106738,2021,39
3.03,3.0410042,Soy,FS106738,2021,41
3.03,3.2848346,Soy,FS106738,2021,46
3.03,3.142147,Soy,FS106738,2021,47
2.62,2.587022,Soy,FS106966,2021,11
2.62,2.565538,Soy,FS106966,2021,15
2.62,2.636023,Soy,FS106966,2021,17
2.62,2.5235288,Soy,FS106966,2021,18
2.62,2.6174207,Soy,FS106966,2021,20
2.62,2.716495,Soy,FS106966,2021,23
2.62,2.6460881,Soy,FS106966,2021,25
2.62,2.6227624,Soy,FS106966,2021,27
2.62,2.6206796,Soy,FS106966,2021,30
2.62,2.428755,Soy,FS106966,2021,34
2.62,2.517258,Soy,FS106966,2021,37
2.62,2.5930142,Soy,FS106966,2021,39
2.62,2.5611675,Soy,FS106966,2021,41
2.62,2.7052019,Soy,FS106966,2021,46
2.62,2.6414363,Soy,FS106966,2021,47
2.56,2.7978969,Soy,FS107159,2022,6
2.56,2.6658762,Soy,FS107159,2022,7
2.56,2.5727313,Soy,FS107159,2022,11
2.56,2.5917284,Soy,FS107159,2022,14
2.56,2.6472926,Soy,FS107159,2022,18
2.56,2.7068496,Soy,FS107159,2022,21
2.56,2.8034904,Soy,FS107159,2022,23
2.56,2.831333,Soy,FS107159,2022,26
2.56,2.7223732,Soy,FS107159,2022,28
2.56,2.716457,Soy,FS107159,2022,30
2.56,2.5452497,Soy,FS107159,2022,31
2.56,2.7482932,Soy,FS107159,2022,33
2.56,2.435867,Soy,FS107159,2022,40
2.56,2.9185545,Soy,FS107159,2022,42
2.56,2.438558,Soy,FS107159,2022,47
2.56,2.5668507,Soy,FS107159,2022,50
3.7,3.617776,Soy,FS107166,2022,6
3.7,3.6364057,Soy,FS107166,2022,7
3.7,3.7315433,Soy,FS107166,2022,11
3.7,3.708392,Soy,FS107166,2022,14
3.7,3.3960094,Soy,FS107166,2022,18
3.7,3.512286,Soy,FS107166,2022,21
3.7,3.6089268,Soy,FS107166,2022,23
3.7,3.6213481,Soy,FS107166,2022,26
3.7,3.3829253,Soy,FS107166,2022,28
3.7,3.5435061,Soy,FS107166,2022,30
3.7,3.574745,Soy,FS107166,2022,31
3.7,3.6425042,Soy,FS107166,2022,33
3.7,3.1850839,Soy,FS107166,2022,40
3.7,3.443693,Soy,FS107166,2022,42
3.7,3.5715978,Soy,FS107166,2022,47
3.7,3.668741,Soy,FS107166,2022,50
2.22,2.60374,Soy,FS107198,2022,6
2.22,2.2058616,Soy,FS107198,2022,7
2.22,2.4295163,Soy,FS107198,2022,11
2.22,2.2158911,Soy,FS107198,2022,14
2.22,1.9645082,Soy,FS107198,2022,18
2.22,2.1663275,Soy,FS107198,2022,21
2.22,2.4017727,Soy,FS107198,2022,23
2.22,2.0220175,Soy,FS107198,2022,26
2.22,2.2377458,Soy,FS107198,2022,28
2.22,2.3514645,Soy,FS107198,2022,30
2.22,1.8986608,Soy,FS107198,2022,31
2.22,2.146462,Soy,FS107198,2022,33
2.22,1.968337,Soy,FS107198,2022,40
2.22,1.9440894,Soy,FS107198,2022,42
2.22,2.2545955,Soy,FS107198,2022,47
2.22,2.1653214,Soy,FS107198,2022,50
1.84,1.7910131,Soy,FS107263,2022,6
1.84,1.7536668,Soy,FS107263,2022,7
1.84,1.7052481,Soy,FS107263,2022,11
1.84,1.7536657,Soy,FS107263,2022,14
1.84,1.9036973,Soy,FS107263,2022,18
1.84,2.1167858,Soy,FS107263,2022,21
1.84,2.0361204,Soy,FS107263,2022,23
1.84,1.9680415,Soy,FS107263,2022,26
1.84,2.09899,Soy,FS107263,2022,28
1.84,1.6875228,Soy,FS107263,2022,30
1.84,1.6230694,Soy,FS107263,2022,31
1.84,2.0040858,Soy,FS107263,2022,33
1.84,1.1044694,Soy,FS107263,2022,42
1.84,1.9267203,Soy,FS107263,2022,47
1.84,1.8190339,Soy,FS107263,2022,50
3.53,3.4853735,Soy,FS107299,2022,6
3.53,3.4380922,Soy,FS107299,2022,7
3.53,3.4374402,Soy,FS107299,2022,11
3.53,3.1806705,Soy,FS107299,2022,14
3.53,3.2570505,Soy,FS107299,2022,18
3.53,3.2399707,Soy,FS107299,2022,21
3.53,3.220213,Soy,FS107299,2022,23
3.53,3.2892158,Soy,FS107299,2022,26
3.53,3.2470002,Soy,FS107299,2022,28
3.53,3.093583,Soy,FS107299,2022,30
3.53,3.133433,Soy,FS107299,2022,31
3.53,3.3430812,Soy,FS107299,2022,33
3.53,3.0185478,Soy,FS107299,2022,40
3.53,3.3810525,Soy,FS107299,2022,42
3.53,3.287731,Soy,FS107299,2022,47
3.53,3.5003536,Soy,FS107299,2022,50
3.71,3.7055244,Soy,FS107452,2023,7
3.71,3.6679726,Soy,FS107452,2023,9
3.71,3.8063102,Soy,FS107452,2023,10
3.71,3.6393774,Soy,FS107452,2023,14
3.71,3.496769,Soy,FS107452,2023,17
3.71,3.5451808,Soy,FS107452,2023,21
3.71,3.8611703,Soy,FS107452,2023,24
3.71,3.658821,Soy,FS107452,2023,26
3.71,3.5672574,Soy,FS107452,2023,27
3.71,3.4606054,Soy,FS107452,2023,29
3.71,3.817122,Soy,FS107452,2023,33
3.71,3.853522,Soy,FS107452,2023,34
3.71,3.7465634,Soy,FS107452,2023,36
3.71,3.8404121,Soy,FS107452,2023,39
3.71,3.6541266,Soy,FS107452,2023,45
