Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Year,Week
5.86,6.0019646,0.30059835,Maize,FS107159,2020,23
5.86,5.6142793,0.25148892,Maize,FS107159,2020,25
5.86,5.7429414,0.2124253,Maize,FS107159,2020,28
5.86,5.73453,0.26863873,Maize,FS107159,2020,32
5.86,5.8682775,0.22584835,Maize,FS107159,2020,34
5.86,5.8756237,0.19936019,Maize,FS107159,2020,35
5.86,5.6662474,0.24181387,Maize,FS107159,2020,37
5.86,5.937223,0.23723082,Maize,FS107159,2020,39
5.86,5.725538,0.26013,Maize,FS107159,2020,42
5.86,5.5204287,0.24557072,Maize,FS107159,2020,47
5.86,5.6489143,0.27180994,Maize,FS107159,2020,51
7.36,7.708032,0.29049745,Maize,FS107159,2023,7
7.36,7.660555,0.21276239,Maize,FS107159,2023,9
7.36,7.5353475,0.18809439,Maize,FS107159,2023,10
7.36,7.611664,0.21542427,Maize,FS107159,2023,14
7.36,7.7059655,0.22258756,Maize,FS107159,2023,17
7.36,7.6003633,0.1549502,Maize,FS107159,2023,21
7.36,7.4123507,0.15347652,Maize,FS107159,2023,24
7.36,7.591419,0.15767148,Maize,FS107159,2023,26
7.36,7.6093616,0.17010663,Maize,FS107159,2023,27
7.36,7.437552,0.16125116,Maize,FS107159,2023,29
7.36,7.4906006,0.14553115,Maize,FS107159,2023,33
7.36,7.513796,0.14232618,Maize,FS107159,2023,34
7.36,7.509678,0.1357871,Maize,FS107159,2023,36
7.36,7.5401654,0.1746386,Maize,FS107159,2023,39
7.36,7.6933284,0.18352073,Maize,FS107159,2023,45
7.36,7.3815413,0.19855745,Maize,FS107159,2023,46
7.36,7.615119,0.1934088,Maize,FS107159,2023,50
7.36,7.567856,0.20197725,Maize,FS107159,2023,52
9.17,8.703461,0.48777834,Maize,FS107166,2018,6
9.17,9.018681,0.32441807,Maize,FS107166,2018,7
9.17,9.074035,0.24277015,Maize,FS107166,2018,11
9.17,9.061003,0.23513855,Maize,FS107166,2018,14
9.17,8.608967,0.49435213,Maize,FS107166,2018,19
9.17,8.924727,0.25635698,Maize,FS107166,2018,21
9.17,8.772948,0.43514296,Maize,FS107166,2018,24
9.17,8.661295,0.39080003,Maize,FS107166,2018,26
9.17,8.7262535,0.3647826,Maize,FS107166,2018,30
9.17,8.4692,0.5890968,Maize,FS107166,2018,33
9.17,8.585133,0.51295465,Maize,FS107166,2018,35
9.17,8.301616,0.7126104,Maize,FS107166,2018,36
9.17,8.74404,0.39911002,Maize,FS107166,2018,38
9.17,8.802237,0.31284982,Maize,FS107166,2018,40
9.17,8.704431,0.34706444,Maize,FS107166,2018,42
9.17,8.859056,0.3267562,Maize,FS107166,2018,52
5.19,4.8809814,0.35115382,Maize,FS107166,2019,3
5.19,5.2854285,0.2568531,Maize,FS107166,2019,19
5.19,5.2307005,0.25801122,Maize,FS107166,2019,20
5.19,5.2200475,0.27259964,Maize,FS107166,2019,22
5.19,5.1227155,0.25913256,Maize,FS107166,2019,26
5.19,5.221004,0.22413753,Maize,FS107166,2019,27
5.19,5.1102395,0.2711761,Maize,FS107166,2019,29
5.19,4.9359035,0.32389376,Maize,FS107166,2019,32
5.19,5.1586785,0.26717174,Maize,FS107166,2019,36
5.19,5.1515303,0.3339332,Maize,FS107166,2019,38
5.19,5.0151844,0.30592752,Maize,FS107166,2019,39
5.19,5.0296597,0.26274097,Maize,FS107166,2019,41
5.19,5.2675147,0.24260978,Maize,FS107166,2019,43
5.19,5.1407456,0.3354016,Maize,FS107166,2019,48
6.07,5.788906,0.31023374,Maize,FS107166,2020,6
6.07,5.9765587,0.22250181,Maize,FS107166,2020,8
6.07,5.8994007,0.3515264,Maize,FS107166,2020,10
6.07,5.9663057,0.27585185,Maize,FS107166,2020,13
6.07,5.835994,0.31096512,Maize,FS107166,2020,16
6.07,6.066332,0.32977152,Maize,FS107166,2020,18
6.07,5.7646723,0.34060976,Maize,FS107166,2020,20
6.07,5.9486732,0.26984987,Maize,FS107166,2020,23
6.07,5.6093416,0.3133858,Maize,FS107166,2020,25
6.07,5.8066735,0.26334935,Maize,FS107166,2020,28
6.07,5.8400645,0.2982452,Maize,FS107166,2020,32
6.07,5.876552,0.3068975,Maize,FS107166,2020,34
6.07,5.9585447,0.25420925,Maize,FS107166,2020,35
6.07,5.704425,0.29513973,Maize,FS107166,2020,37
6.07,5.9972258,0.24141462,Maize,FS107166,2020,39
6.07,5.752716,0.31835192,Maize,FS107166,2020,42
6.07,5.826157,0.24717596,Maize,FS107166,2020,47
6.07,5.699774,0.3396118,Maize,FS107166,2020,51
7.64,7.9116387,0.35105747,Maize,FS107166,2023,7
7.64,7.4866266,0.38534728,Maize,FS107166,2023,9
7.64,7.732855,0.1870956,Maize,FS107166,2023,10
7.64,7.456063,0.31918412,Maize,FS107166,2023,14
7.64,7.677908,0.24464537,Maize,FS107166,2023,17
7.64,7.625791,0.21534437,Maize,FS107166,2023,21
7.64,7.753876,0.14041503,Maize,FS107166,2023,24
7.64,7.76436,0.18064293,Maize,FS107166,2023,26
7.64,7.452085,0.26619688,Maize,FS107166,2023,27
7.64,7.6966853,0.22332236,Maize,FS107166,2023,29
7.64,7.5391016,0.19197984,Maize,FS107166,2023,33
7.64,7.6180444,0.1709271,Maize,FS107166,2023,34
7.64,7.683494,0.12446666,Maize,FS107166,2023,36
7.64,7.6869807,0.17689864,Maize,FS107166,2023,39
7.64,7.737937,0.21791805,Maize,FS107166,2023,45
7.64,7.603266,0.16907996,Maize,FS107166,2023,46
7.64,7.8444495,0.2312502,Maize,FS107166,2023,50
7.64,7.775946,0.24653442,Maize,FS107166,2023,52
8.84,8.48686,0.37934297,Maize,FS107169,2018,6
8.84,8.794257,0.29119796,Maize,FS107169,2018,7
8.84,8.62862,0.38066,Maize,FS107169,2018,11
8.84,8.610401,0.36512908,Maize,FS107169,2018,14
8.84,8.056823,0.62786543,Maize,FS107169,2018,19
8.84,8.536526,0.3037824,Maize,FS107169,2018,21
8.84,8.246256,0.53361183,Maize,FS107169,2018,24
8.84,8.459066,0.4633704,Maize,FS107169,2018,26
8.84,8.328589,0.5159777,Maize,FS107169,2018,30
8.84,8.162924,0.47470692,Maize,FS107169,2018,35
8.84,7.789555,0.8304561,Maize,FS107169,2018,36
8.84,8.248411,0.4764291,Maize,FS107169,2018,38
8.84,8.391431,0.427301,Maize,FS107169,2018,40
8.84,8.229602,0.45036066,Maize,FS107169,2018,42
8.84,8.51013,0.36405015,Maize,FS107169,2018,52
3.49,3.954732,0.5812577,Maize,FS107169,2019,3
3.49,4.2565475,0.62868017,Maize,FS107169,2019,19
3.49,4.4161544,0.6707447,Maize,FS107169,2019,20
3.49,4.1157928,0.5779188,Maize,FS107169,2019,22
3.49,4.3207226,0.44688585,Maize,FS107169,2019,26
3.49,4.2042766,0.44530952,Maize,FS107169,2019,27
3.49,4.0971394,0.52761006,Maize,FS107169,2019,29
3.49,4.3117824,0.5950589,Maize,FS107169,2019,32
3.49,4.00872,0.5029035,Maize,FS107169,2019,36
3.49,4.177657,0.5859844,Maize,FS107169,2019,38
3.49,4.0649495,0.574838,Maize,FS107169,2019,39
3.49,3.8821876,0.48023796,Maize,FS107169,2019,41
3.49,4.345979,0.7522285,Maize,FS107169,2019,43
3.49,4.4029756,0.82449174,Maize,FS107169,2019,48
4.04,4.4411616,0.42207828,Maize,FS107169,2020,6
4.04,4.4397,0.35546276,Maize,FS107169,2020,8
4.04,4.650511,0.531346,Maize,FS107169,2020,10
4.04,4.472121,0.52851486,Maize,FS107169,2020,13
4.04,4.660864,0.5953721,Maize,FS107169,2020,16
4.04,4.455633,0.48354664,Maize,FS107169,2020,18
4.04,4.419486,0.38778806,Maize,FS107169,2020,20
4.04,4.556157,0.5398009,Maize,FS107169,2020,23
4.04,4.2861977,0.3021522,Maize,FS107169,2020,25
4.04,4.7050633,0.4984209,Maize,FS107169,2020,28
4.04,4.732102,0.61148405,Maize,FS107169,2020,32
4.04,4.6000733,0.46392444,Maize,FS107169,2020,34
4.04,4.5853653,0.4269612,Maize,FS107169,2020,35
4.04,4.449358,0.3709497,Maize,FS107169,2020,37
4.04,4.680151,0.60728395,Maize,FS107169,2020,39
4.04,4.3693213,0.41625085,Maize,FS107169,2020,42
4.04,4.734328,0.58113015,Maize,FS107169,2020,47
4.04,4.261704,0.34640518,Maize,FS107169,2020,51
7.45,7.3659716,0.3803288,Maize,FS107169,2023,7
7.45,7.079146,0.47973442,Maize,FS107169,2023,9
7.45,7.523142,0.23249878,Maize,FS107169,2023,10
7.45,6.829448,0.5077064,Maize,FS107169,2023,14
7.45,7.0006504,0.4057865,Maize,FS107169,2023,17
7.45,6.9532714,0.38146454,Maize,FS107169,2023,21
7.45,7.3648653,0.3162154,Maize,FS107169,2023,24
7.45,7.0558777,0.3479004,Maize,FS107169,2023,26
7.45,7.1840606,0.32107252,Maize,FS107169,2023,27
7.45,6.9765034,0.35528436,Maize,FS107169,2023,29
7.45,7.202437,0.3020379,Maize,FS107169,2023,33
7.45,7.211932,0.3048906,Maize,FS107169,2023,34
7.45,7.3135643,0.28776956,Maize,FS107169,2023,36
7.45,7.080508,0.43648866,Maize,FS107169,2023,39
7.45,7.0011225,0.38350657,Maize,FS107169,2023,45
7.45,7.488783,0.21070424,Maize,FS107169,2023,46
7.45,7.125734,0.37734655,Maize,FS107169,2023,50
7.45,7.0586658,0.44116426,Maize,FS107169,2023,52
3.05,3.5566392,0.6007194,Maize,FS107171,2018,6
3.05,3.5013375,0.43953484,Maize,FS107171,2018,7
3.05,3.3943503,0.48894325,Maize,FS107171,2018,11
3.05,3.4554675,0.6564608,Maize,FS107171,2018,14
3.05,3.4567938,0.41706547,Maize,FS107171,2018,19
3.05,3.5257752,0.44287035,Maize,FS107171,2018,21
3.05,3.2419186,0.5228724,Maize,FS107171,2018,24
3.05,4.011885,0.81986845,Maize,FS107171,2018,26
3.05,3.310133,0.47882015,Maize,FS107171,2018,30
3.05,3.708117,0.5247649,Maize,FS107171,2018,33
3.05,3.613122,0.46304786,Maize,FS107171,2018,35
3.05,3.467498,0.42699474,Maize,FS107171,2018,36
3.05,3.3637943,0.3709663,Maize,FS107171,2018,38
3.05,3.5793793,0.5340145,Maize,FS107171,2018,40
3.05,3.5829198,0.6237982,Maize,FS107171,2018,42
3.05,3.314571,0.4533888,Maize,FS107171,2018,48
3.05,3.6266367,0.52795607,Maize,FS107171,2018,52
8.96,7.9588485,0.74005765,Maize,FS107171,2021,15
8.96,7.9264197,0.8611557,Maize,FS107171,2021,17
8.96,7.8741646,0.7688555,Maize,FS107171,2021,18
8.96,7.9558625,0.87410116,Maize,FS107171,2021,20
8.96,7.628266,1.0559152,Maize,FS107171,2021,23
8.96,7.8396416,0.8044057,Maize,FS107171,2021,25
8.96,8.022536,0.7633672,Maize,FS107171,2021,27
8.96,7.6949415,0.8975288,Maize,FS107171,2021,30
8.96,8.131679,0.68754774,Maize,FS107171,2021,34
8.96,8.041859,0.7553998,Maize,FS107171,2021,37
8.96,8.198355,0.73614174,Maize,FS107171,2021,39
8.96,7.9561334,0.6923755,Maize,FS107171,2021,41
8.96,7.670343,1.1620185,Maize,FS107171,2021,46
8.96,7.863491,1.0910959,Maize,FS107171,2021,47
2.78,3.5279646,0.5415086,Maize,FS107171,2022,6
2.78,3.7152364,0.8581843,Maize,FS107171,2022,7
2.78,3.2843015,0.46804386,Maize,FS107171,2022,11
2.78,3.3400185,0.69946057,Maize,FS107171,2022,14
2.78,3.581776,0.6069327,Maize,FS107171,2022,18
2.78,3.2337067,0.4782121,Maize,FS107171,2022,21
2.78,3.6885626,0.7056942,Maize,FS107171,2022,23
2.78,3.7445626,0.7684371,Maize,FS107171,2022,26
2.78,3.9265769,0.8296925,Maize,FS107171,2022,28
2.78,3.6998086,0.7784648,Maize,FS107171,2022,30
2.78,3.763069,0.7499591,Maize,FS107171,2022,31
2.78,3.909413,1.0730046,Maize,FS107171,2022,33
2.78,3.9471521,0.96612084,Maize,FS107171,2022,42
2.78,3.4641654,0.6556571,Maize,FS107171,2022,47
2.78,3.2704966,0.56878865,Maize,FS107171,2022,50
8.25,8.199403,0.50429326,Maize,FS107171,2023,7
8.25,7.905435,0.5486156,Maize,FS107171,2023,9
8.25,8.5839205,0.5460682,Maize,FS107171,2023,10
8.25,7.8852706,0.49789572,Maize,FS107171,2023,14
8.25,8.107109,0.4607604,Maize,FS107171,2023,17
8.25,7.7802258,0.64098483,Maize,FS107171,2023,21
8.25,8.226245,0.5949161,Maize,FS107171,2023,24
8.25,8.088624,0.48269454,Maize,FS107171,2023,26
8.25,7.5941057,0.7660936,Maize,FS107171,2023,27
8.25,8.169195,0.57358706,Maize,FS107171,2023,29
8.25,7.9301357,0.5697046,Maize,FS107171,2023,33
8.25,7.9364195,0.48285037,Maize,FS107171,2023,34
8.25,8.260048,0.42671454,Maize,FS107171,2023,36
8.25,8.107125,0.5735743,Maize,FS107171,2023,39
8.25,7.884329,0.5728931,Maize,FS107171,2023,45
8.25,8.027029,0.5946023,Maize,FS107171,2023,46
8.25,7.7945213,0.63260794,Maize,FS107171,2023,50
8.25,7.8076763,0.6060031,Maize,FS107171,2023,52
3.17,3.9534674,0.78505635,Maize,FS107198,2018,6
3.17,3.9185183,0.79386467,Maize,FS107198,2018,7
3.17,4.0564594,0.95761687,Maize,FS107198,2018,11
3.17,4.3196287,1.310111,Maize,FS107198,2018,14
3.17,4.0792065,0.8235897,Maize,FS107198,2018,19
3.17,3.8990562,0.7045289,Maize,FS107198,2018,21
3.17,3.8469553,0.7924617,Maize,FS107198,2018,24
3.17,4.055901,0.9847725,Maize,FS107198,2018,26
3.17,4.0086174,0.9232613,Maize,FS107198,2018,30
3.17,4.2457485,0.88052624,Maize,FS107198,2018,33
3.17,4.065909,0.7718938,Maize,FS107198,2018,35
3.17,3.7427793,0.7848541,Maize,FS107198,2018,36
3.17,3.6928332,0.65488666,Maize,FS107198,2018,38
3.17,3.9876623,0.8577747,Maize,FS107198,2018,40
3.17,4.362734,1.127845,Maize,FS107198,2018,42
3.17,3.997243,0.78069115,Maize,FS107198,2018,48
3.17,3.8736715,0.9015587,Maize,FS107198,2018,52
6.03,5.7165008,0.42228964,Maize,FS107198,2020,6
6.03,5.67879,0.40015826,Maize,FS107198,2020,8
6.03,5.8795075,0.4087383,Maize,FS107198,2020,10
6.03,5.4216228,0.6985286,Maize,FS107198,2020,13
6.03,6.5376153,0.65854126,Maize,FS107198,2020,16
6.03,5.877624,0.40030214,Maize,FS107198,2020,18
6.03,5.955454,0.34990788,Maize,FS107198,2020,20
6.03,5.778504,0.53178066,Maize,FS107198,2020,23
6.03,6.36223,0.56656677,Maize,FS107198,2020,25
6.03,5.9260473,0.43096393,Maize,FS107198,2020,28
6.03,5.9370003,0.49594048,Maize,FS107198,2020,32
6.03,6.2271357,0.4975473,Maize,FS107198,2020,34
6.03,5.9378414,0.39257908,Maize,FS107198,2020,35
6.03,5.8708415,0.40931433,Maize,FS107198,2020,37
6.03,6.1807923,0.63319206,Maize,FS107198,2020,39
6.03,5.942011,0.40025976,Maize,FS107198,2020,42
6.03,5.53622,0.603198,Maize,FS107198,2020,47
6.03,5.982331,0.39644662,Maize,FS107198,2020,51
7.86,7.6360674,0.47983706,Maize,FS107198,2021,15
7.86,7.738391,0.55859554,Maize,FS107198,2021,17
7.86,7.951626,0.39280093,Maize,FS107198,2021,18
7.86,7.835309,0.42114508,Maize,FS107198,2021,20
7.86,7.592152,0.4205996,Maize,FS107198,2021,23
7.86,7.670613,0.49760887,Maize,FS107198,2021,25
7.86,7.821012,0.4340602,Maize,FS107198,2021,27
7.86,7.7688026,0.38833112,Maize,FS107198,2021,30
7.86,7.7792945,0.51414007,Maize,FS107198,2021,34
7.86,7.7273684,0.516159,Maize,FS107198,2021,37
7.86,7.759548,0.47656325,Maize,FS107198,2021,39
7.86,7.814184,0.4239189,Maize,FS107198,2021,41
7.86,7.794929,0.5307431,Maize,FS107198,2021,46
7.86,8.090937,0.5783437,Maize,FS107198,2021,47
9.45,8.373587,1.1769232,Maize,FS107198,2023,7
9.45,8.959286,0.7120506,Maize,FS107198,2023,9
9.45,8.918799,0.65732694,Maize,FS107198,2023,10
9.45,8.989945,0.48419338,Maize,FS107198,2023,14
9.45,8.98443,0.6158557,Maize,FS107198,2023,17
9.45,8.637583,0.8734715,Maize,FS107198,2023,21
9.45,8.422258,1.1361473,Maize,FS107198,2023,24
9.45,9.027707,0.47067243,Maize,FS107198,2023,26
9.45,8.817862,0.70673263,Maize,FS107198,2023,27
9.45,9.096766,0.50487345,Maize,FS107198,2023,29
9.45,8.9401865,0.58261573,Maize,FS107198,2023,33
9.45,9.048443,0.59144115,Maize,FS107198,2023,34
9.45,8.733676,0.8861204,Maize,FS107198,2023,36
9.45,8.817102,0.7848313,Maize,FS107198,2023,39
9.45,8.635529,0.7287069,Maize,FS107198,2023,45
9.45,8.576277,1.0389777,Maize,FS107198,2023,46
9.45,8.577113,0.84776926,Maize,FS107198,2023,50
9.45,8.781944,0.6023821,Maize,FS107198,2023,52
3.8,4.2917757,0.625936,Maize,FS107263,2018,6
3.8,3.8509917,0.52012694,Maize,FS107263,2018,7
3.8,4.5422783,0.97569233,Maize,FS107263,2018,11
3.8,4.072234,0.77189195,Maize,FS107263,2018,14
3.8,4.122229,0.497309,Maize,FS107263,2018,19
3.8,3.9019341,0.37926298,Maize,FS107263,2018,21
3.8,3.9014802,0.4267471,Maize,FS107263,2018,24
3.8,3.9786413,0.73461425,Maize,FS107263,2018,26
3.8,3.8309689,0.48699635,Maize,FS107263,2018,30
3.8,4.137869,0.54520047,Maize,FS107263,2018,33
3.8,3.9649546,0.3922501,Maize,FS107263,2018,35
3.8,4.2766304,0.50779206,Maize,FS107263,2018,36
3.8,4.178319,0.48411617,Maize,FS107263,2018,38
3.8,4.0544014,0.53631055,Maize,FS107263,2018,40
3.8,4.392317,0.7743065,Maize,FS107263,2018,42
3.8,3.8879929,0.45997477,Maize,FS107263,2018,52
4.71,4.758924,0.30692792,Maize,FS107263,2020,6
4.71,4.909018,0.34974992,Maize,FS107263,2020,8
4.71,4.940775,0.42195603,Maize,FS107263,2020,10
4.71,4.4234314,0.423156,Maize,FS107263,2020,13
4.71,6.013432,0.994928,Maize,FS107263,2020,16
4.71,5.289209,0.4547137,Maize,FS107263,2020,18
4.71,5.3209257,0.5572271,Maize,FS107263,2020,20
4.71,5.168052,0.5604356,Maize,FS107263,2020,23
4.71,5.3741927,0.59247655,Maize,FS107263,2020,25
4.71,5.392079,0.5415368,Maize,FS107263,2020,28
4.71,5.3592644,0.6056145,Maize,FS107263,2020,32
4.71,5.381326,0.59936726,Maize,FS107263,2020,34
4.71,5.3100667,0.5744579,Maize,FS107263,2020,35
4.71,5.146,0.5230154,Maize,FS107263,2020,37
4.71,5.588382,0.8667742,Maize,FS107263,2020,39
4.71,4.9196773,0.49959138,Maize,FS107263,2020,42
4.71,4.728847,0.34978896,Maize,FS107263,2020,47
4.71,5.336528,0.5516409,Maize,FS107263,2020,51
7.92,6.84059,0.89216655,Maize,FS107263,2021,11
7.92,7.351719,0.50605196,Maize,FS107263,2021,15
7.92,7.528555,0.64229155,Maize,FS107263,2021,17
7.92,7.8517513,0.43841562,Maize,FS107263,2021,18
7.92,7.971421,0.41458037,Maize,FS107263,2021,20
7.92,7.5050416,0.49899846,Maize,FS107263,2021,23
7.92,7.5450535,0.5081568,Maize,FS107263,2021,25
7.92,7.718765,0.5035283,Maize,FS107263,2021,27
7.92,7.6963973,0.4270605,Maize,FS107263,2021,30
7.92,7.5875897,0.4279743,Maize,FS107263,2021,34
7.92,7.7350383,0.49573386,Maize,FS107263,2021,37
7.92,7.7241015,0.43054453,Maize,FS107263,2021,39
7.92,7.768249,0.38319162,Maize,FS107263,2021,41
7.92,7.8322954,0.4815603,Maize,FS107263,2021,46
7.92,7.742238,0.4998754,Maize,FS107263,2021,47
9.45,8.549226,0.95359087,Maize,FS107263,2023,7
9.45,8.597773,0.84724575,Maize,FS107263,2023,9
9.45,8.618734,0.7064433,Maize,FS107263,2023,10
9.45,8.878408,0.55068535,Maize,FS107263,2023,14
9.45,8.905608,0.5749312,Maize,FS107263,2023,17
9.45,8.742536,0.6848429,Maize,FS107263,2023,21
9.45,8.221631,0.90733945,Maize,FS107263,2023,24
9.45,9.069791,0.38311157,Maize,FS107263,2023,26
9.45,8.997445,0.5052645,Maize,FS107263,2023,27
9.45,8.7576475,0.58058745,Maize,FS107263,2023,29
9.45,8.765802,0.58164525,Maize,FS107263,2023,33
9.45,9.011626,0.5664035,Maize,FS107263,2023,34
9.45,8.806562,0.6488456,Maize,FS107263,2023,36
9.45,8.752846,0.75415766,Maize,FS107263,2023,39
9.45,8.690004,0.68558574,Maize,FS107263,2023,45
9.45,7.8732185,1.1406537,Maize,FS107263,2023,46
9.45,8.875062,0.50702333,Maize,FS107263,2023,50
9.45,8.706397,0.54374367,Maize,FS107263,2023,52
2.09,2.1744604,0.5691853,Maize,FS107278,2018,6
2.09,2.1057339,0.24932157,Maize,FS107278,2018,7
2.09,1.9184723,0.3342644,Maize,FS107278,2018,11
2.09,2.7358406,0.84693307,Maize,FS107278,2018,14
2.09,2.3635473,0.4515282,Maize,FS107278,2018,19
2.09,2.20712,0.3114468,Maize,FS107278,2018,21
2.09,2.4004273,0.5253229,Maize,FS107278,2018,24
2.09,2.2741494,0.33127952,Maize,FS107278,2018,26
2.09,2.5717618,0.52754045,Maize,FS107278,2018,30
2.09,1.9192096,0.35676056,Maize,FS107278,2018,33
2.09,2.2367666,0.44428003,Maize,FS107278,2018,35
2.09,2.1314576,0.23551609,Maize,FS107278,2018,36
2.09,2.1181839,0.34310332,Maize,FS107278,2018,38
2.09,2.3712096,0.5241625,Maize,FS107278,2018,40
2.09,2.3322625,0.503338,Maize,FS107278,2018,42
2.09,2.9322379,0.91448027,Maize,FS107278,2018,48
2.09,2.1124885,0.29732192,Maize,FS107278,2018,52
6.78,5.751264,1.1540282,Maize,FS107278,2020,6
6.78,6.2409425,0.79793215,Maize,FS107278,2020,8
6.78,6.0059705,0.869068,Maize,FS107278,2020,10
6.78,5.7473645,1.1362764,Maize,FS107278,2020,13
6.78,5.399322,1.3623439,Maize,FS107278,2020,16
6.78,5.3649416,1.3236117,Maize,FS107278,2020,18
6.78,5.321329,1.4290566,Maize,FS107278,2020,20
6.78,5.1190453,1.3235091,Maize,FS107278,2020,23
6.78,5.1748486,1.5167803,Maize,FS107278,2020,25
6.78,5.1742983,1.1214559,Maize,FS107278,2020,28
6.78,5.6675415,1.0595815,Maize,FS107278,2020,32
6.78,6.0002217,0.76099634,Maize,FS107278,2020,34
6.78,5.458499,1.1815722,Maize,FS107278,2020,35
6.78,6.16,0.74241054,Maize,FS107278,2020,37
6.78,6.001813,0.8846515,Maize,FS107278,2020,39
6.78,6.0188227,0.8627813,Maize,FS107278,2020,42
6.78,4.948322,1.5102308,Maize,FS107278,2020,47
6.78,5.388907,1.3026891,Maize,FS107278,2020,51
4.23,4.3536243,0.46469063,Maize,FS107278,2021,11
4.23,5.0644274,0.8238524,Maize,FS107278,2021,15
4.23,4.5669246,0.40751666,Maize,FS107278,2021,17
4.23,5.0989475,0.77737856,Maize,FS107278,2021,18
4.23,4.7146754,0.66709244,Maize,FS107278,2021,20
4.23,4.8360624,0.7305146,Maize,FS107278,2021,23
4.23,5.100539,0.79153943,Maize,FS107278,2021,25
4.23,4.7901673,0.7312619,Maize,FS107278,2021,27
4.23,4.920971,0.7359565,Maize,FS107278,2021,30
4.23,4.661391,0.6050665,Maize,FS107278,2021,34
4.23,4.497522,0.4702105,Maize,FS107278,2021,37
4.23,4.6350093,0.7160043,Maize,FS107278,2021,39
4.23,4.430259,0.45936555,Maize,FS107278,2021,41
4.23,4.7584295,0.63983184,Maize,FS107278,2021,46
4.23,4.5823483,0.58761966,Maize,FS107278,2021,47
0.87,1.8298485,0.8632814,Maize,FS107278,2022,6
0.87,1.825307,1.1275709,Maize,FS107278,2022,7
0.87,1.3389362,0.5585438,Maize,FS107278,2022,11
0.87,1.6236403,0.9340939,Maize,FS107278,2022,14
0.87,1.1286684,0.5537912,Maize,FS107278,2022,18
0.87,1.2571827,0.5960326,Maize,FS107278,2022,21
0.87,1.4986997,0.7543437,Maize,FS107278,2022,23
0.87,1.4170145,0.53461146,Maize,FS107278,2022,26
0.87,1.6747893,0.75136733,Maize,FS107278,2022,28
0.87,1.5472828,0.6263578,Maize,FS107278,2022,30
0.87,1.722188,0.80379075,Maize,FS107278,2022,31
0.87,1.9326129,1.2124819,Maize,FS107278,2022,33
0.87,1.7356153,0.93667704,Maize,FS107278,2022,40
0.87,1.6594087,0.9390833,Maize,FS107278,2022,42
0.87,1.1305939,0.4754213,Maize,FS107278,2022,47
0.87,1.0290164,0.3922107,Maize,FS107278,2022,50
8.61,7.696245,0.6809905,Maize,FS107299,2018,6
8.61,8.336457,0.40091315,Maize,FS107299,2018,7
8.61,8.326526,0.34744433,Maize,FS107299,2018,11
8.61,8.239626,0.3716263,Maize,FS107299,2018,14
8.61,8.020268,0.45812285,Maize,FS107299,2018,19
8.61,8.270609,0.3976915,Maize,FS107299,2018,21
8.61,8.3351345,0.34792656,Maize,FS107299,2018,24
8.61,8.247595,0.3621553,Maize,FS107299,2018,26
8.61,8.189162,0.36388832,Maize,FS107299,2018,30
8.61,7.4299903,0.7414802,Maize,FS107299,2018,33
8.61,7.885383,0.51815116,Maize,FS107299,2018,35
8.61,8.3157835,0.40536258,Maize,FS107299,2018,36
8.61,8.322541,0.34549743,Maize,FS107299,2018,38
8.61,8.186365,0.44792083,Maize,FS107299,2018,40
8.61,8.238952,0.4029139,Maize,FS107299,2018,42
8.61,8.1993475,0.48267317,Maize,FS107299,2018,48
8.61,8.243518,0.4472545,Maize,FS107299,2018,52
4.92,4.9310694,0.3483403,Maize,FS107299,2019,3
4.92,5.113573,0.26326722,Maize,FS107299,2019,19
4.92,5.334294,0.4344525,Maize,FS107299,2019,20
4.92,5.195284,0.32921875,Maize,FS107299,2019,22
4.92,5.0397367,0.32273987,Maize,FS107299,2019,26
4.92,5.0729504,0.29143092,Maize,FS107299,2019,27
4.92,5.329337,0.3752364,Maize,FS107299,2019,29
4.92,5.006334,0.30626547,Maize,FS107299,2019,32
4.92,5.131853,0.2852505,Maize,FS107299,2019,36
4.92,5.2112446,0.42847463,Maize,FS107299,2019,38
4.92,5.392592,0.60243684,Maize,FS107299,2019,39
4.92,5.059671,0.2583618,Maize,FS107299,2019,41
4.92,5.3030987,0.4407485,Maize,FS107299,2019,43
4.92,5.0217843,0.4108119,Maize,FS107299,2019,48
4.3,4.8255305,0.43424734,Maize,FS107299,2020,6
4.3,4.8542223,0.396257,Maize,FS107299,2020,8
4.3,4.7601123,0.33015567,Maize,FS107299,2020,10
4.3,4.942636,0.6192421,Maize,FS107299,2020,13
4.3,5.015953,0.625179,Maize,FS107299,2020,16
4.3,4.91272,0.4867173,Maize,FS107299,2020,18
4.3,4.7447424,0.40316635,Maize,FS107299,2020,20
4.3,5.0515056,0.55217713,Maize,FS107299,2020,23
4.3,4.7564173,0.34591153,Maize,FS107299,2020,25
4.3,4.824787,0.3997453,Maize,FS107299,2020,28
4.3,4.9905457,0.59264815,Maize,FS107299,2020,32
4.3,5.122703,0.5102738,Maize,FS107299,2020,34
4.3,5.135921,0.4289928,Maize,FS107299,2020,35
4.3,4.7156606,0.41469726,Maize,FS107299,2020,37
