Yield_mean,Predicted_Yield,Prediction_Uncertainty,Crop_type,FIELDID,Week
4.8,4.8213253,0.16635047,Maize,FS85171,6
4.5,4.6554317,0.18387729,Maize,NW46464,7
3.2,3.8227966,0.17812234,Maize,FS214628,16
3.8,3.8093948,0.15183754,Maize,FS219396,14
4.5,4.531099,0.1513777,Maize,NW103166,19
3.5,4.276532,0.18149765,Maize,FS113662,7
4.5,5.1324196,0.17737436,Maize,NW49140,16
3.5,4.2224483,0.26690823,Maize,NW30949,15
4.5,4.326663,0.087040104,Maize,FS183279,6
6.0,5.8896327,0.1808489,Maize,FS107890,17
6.0,5.136572,0.22112834,Maize,FS106475,10
3.8,4.4861903,0.15416542,Maize,FS223976,25
4.8,4.5298967,0.08916689,Maize,NW44709,10
6.0,5.707288,0.21494554,Maize,FS109948,18
3.2,3.9938085,0.19195674,Maize,FS220381,16
3.8,4.43935,0.11670108,Maize,NW46329,10
6.0,5.617584,0.1586872,Maize,FS99804,16
4.8,4.989131,0.29386202,Maize,NW43763,25
6.0,5.860476,0.26152763,Maize,FS109313,29
6.0,5.525159,0.4223031,Maize,FS109249,36
4.5,4.4924917,0.1184043,Maize,FS114635,11
6.0,5.1419005,0.305865,Maize,FS105410,51
5.5,4.9128194,0.22865458,Maize,FS100052,6
3.5,4.0926266,0.2884553,Maize,NW37819,10
4.0,4.3505363,0.12169079,Maize,NW48343,11
4.5,4.854932,0.21744737,Maize,FS113295,9
5.5,5.4049406,0.21438982,Maize,FS97488,17
4.8,4.3525486,0.31569615,Maize,FS84054,12
4.8,4.5166917,0.14077716,Maize,NW32118,9
4.5,4.3097377,0.1817035,Maize,NW38446,10
4.5,4.6401134,0.19932367,Maize,NW102904,24
4.8,4.673181,0.079002164,Maize,NW102206,20
4.5,4.4561377,0.11239012,Maize,FS114341,8
4.5,5.014055,0.22831804,Maize,NW35317,4
4.8,4.6795063,0.16746898,Maize,NW52662,15
2.8,4.005166,0.49442312,Maize,FS78530,29
4.5,4.4371934,0.13781151,Maize,FS115519,12
4.5,4.0007296,0.35382167,Maize,FS71823,18
4.8,4.597899,0.16666019,Maize,NW46421,29
4.8,4.5879655,0.12050405,Maize,NW104066,9
4.0,4.260138,0.30117404,Maize,NW37825,21
4.5,4.434207,0.09618877,Maize,FS114719,19
3.3,4.2343707,0.15320219,Maize,FS193684,12
4.0,4.384613,0.28517595,Maize,NW84683,13
3.8,4.118119,0.11854644,Maize,FS115508,9
4.5,4.1830034,0.21228485,Maize,NW46007,26
6.0,5.506817,0.22525221,Maize,FS99228,33
6.0,5.489463,0.23443836,Maize,FS102776,16
6.0,5.7378626,0.14950567,Maize,FS95424,14
4.5,4.421047,0.13621348,Maize,FS114314,35
6.0,6.022489,0.19987084,Maize,FS92809,7
6.0,5.934864,0.11418203,Maize,FS96060,29
6.0,5.6823707,0.14524636,Maize,FS103888,13
4.5,4.248938,0.11778426,Maize,FS197832,12
4.5,4.137155,0.13409397,Maize,FS183864,20
4.5,4.3326774,0.102192126,Maize,NW54850,22
4.5,4.306021,0.15045643,Maize,FS71090,5
4.5,4.3286114,0.31092027,Maize,NW17303,13
6.0,5.829768,0.16753118,Maize,FS109408,19
6.0,5.0012965,0.5137413,Maize,FS98294,28
6.0,5.820936,0.37978336,Maize,FS107265,24
4.5,3.5968149,0.5397293,Maize,FS190081,25
4.5,4.459994,0.06474004,Maize,FS112044,12
4.5,4.588296,0.15002675,Maize,NW53655,26
4.8,4.6371226,0.1441273,Maize,FS148361,6
6.0,5.4850373,0.30000213,Maize,FS84497,24
4.5,4.7385693,0.2069673,Maize,NW45842,6
6.0,5.447298,0.13732406,Maize,FS92762,18
4.5,4.8084197,0.16294299,Maize,NW86476,26
5.0,4.773212,0.116949275,Maize,FS114347,27
5.0,4.9194236,0.12407402,Maize,NW55594,20
4.8,4.99808,0.13596042,Maize,FS70272,6
6.0,5.4913225,0.18947355,Maize,FS104517,19
3.8,4.359368,0.22991589,Maize,NW107961,11
6.0,5.5498447,0.23661414,Maize,FS103774,46
3.8,4.181281,0.20635219,Maize,NW54917,22
4.8,4.9004297,0.13953902,Maize,NW42695,13
5.0,4.423663,0.16754729,Maize,NW56239,9
5.0,4.9572825,0.12908454,Maize,NW31153,25
3.8,4.431061,0.15218763,Maize,NW53846,21
4.5,4.144731,0.1304122,Maize,FS184614,13
4.5,4.2132435,0.35108772,Maize,NW103679,26
3.5,4.395271,0.16214721,Maize,FS112106,23
4.5,4.4664445,0.081474766,Maize,FS113823,19
4.8,4.6953316,0.072973736,Maize,NW102044,9
4.8,4.8265243,0.099813424,Maize,NW4788,3
6.0,5.7457933,0.27159265,Maize,FS100747,11
6.0,5.6097407,0.17987591,Maize,FS89355,15
6.0,5.6399627,0.1937946,Maize,FS102299,15
3.5,4.2318254,0.2410224,Maize,FS71063,3
4.5,4.5342326,0.11099648,Maize,FS115051,11
6.0,5.71596,0.17433599,Maize,FS108460,14
6.0,5.0978155,0.34662044,Maize,FS108472,9
5.5,5.128142,0.41011065,Maize,FS96844,14
4.5,4.334599,0.1679125,Maize,FS113386,35
4.5,4.4403634,0.09412697,Maize,FS113538,15
6.0,5.628063,0.30455518,Maize,FS109323,4
5.0,4.629868,0.09308354,Maize,FS111841,20
6.0,5.980008,0.168388,Maize,FS104769,22
4.5,5.103353,0.25973207,Maize,NW17723,14
6.0,5.179463,0.4117395,Maize,FS92267,23
6.0,5.505387,0.15455312,Maize,FS89724,18
5.0,5.0807886,0.1428119,Maize,NW30747,7
3.8,4.4754906,0.17346855,Maize,NW39579,5
4.5,4.5087175,0.10021692,Maize,FS72259,12
4.8,4.795097,0.17632884,Maize,FS67474,8
5.0,4.8819695,0.06627318,Maize,NW30810,21
5.5,4.936102,0.3277937,Maize,FS107708,28
4.0,4.4251976,0.19083348,Maize,FS214935,10
4.0,4.557423,0.1884376,Maize,NW43375,5
4.8,4.967181,0.15531726,Maize,FS67460,14
4.5,4.455285,0.14208499,Maize,FS114657,24
6.0,5.400872,0.15038331,Maize,FS94588,18
4.0,4.3022847,0.20824587,Maize,FS220518,11
6.0,5.060091,0.19574413,Maize,FS89157,18
6.0,6.240744,0.27393827,Maize,FS92814,7
3.8,4.204447,0.19117199,Maize,NW38475,7
3.5,4.2573056,0.17855085,Maize,FS113435,6
4.8,4.6588717,0.16979697,Maize,FS105178,15
6.0,4.8630433,0.37650728,Maize,FS105869,22
4.0,3.942555,0.09720374,Maize,NW85028,11
4.0,4.4825397,0.106770106,Maize,FS224627,20
5.0,4.9114747,0.07804271,Maize,NW81270,21
4.8,4.755546,0.08539629,Maize,NW102043,23
5.0,5.00771,0.1166227,Maize,NW30810,8
4.5,4.22207,0.25938928,Maize,FS190838,22
4.5,4.625765,0.09717506,Maize,FS115381,13
4.0,4.533839,0.20386012,Maize,FS112263,22
3.5,4.3846126,0.11909956,Maize,FS108853,12
4.0,4.5483828,0.11173506,Maize,NW42056,10
6.0,5.3559747,0.17385758,Maize,FS90964,6
4.5,4.419555,0.13575041,Maize,FS110782,35
4.8,4.7286277,0.10730685,Maize,NW53285,21
4.5,4.202972,0.10289391,Maize,FS204491,4
4.5,4.5441585,0.19199447,Maize,FS115630,8
3.2,4.0550084,0.17781946,Maize,FS218039,13
6.0,5.5573215,0.2901586,Maize,FS110300,19
4.8,5.174293,0.20545411,Maize,FS159964,23
6.0,5.8451085,0.19114274,Maize,FS109632,26
4.0,3.9013114,0.12281303,Maize,NW107609,13
6.0,5.6525507,0.29592243,Maize,FS106579,26
4.5,4.410315,0.124458015,Maize,NW104555,13
4.5,4.6446424,0.08600596,Maize,NW52226,19
4.8,4.317055,0.10552659,Maize,NW44275,17
3.5,4.5641823,0.25177914,Maize,FS72688,25
4.5,4.6060967,0.19565655,Maize,FS113416,6
4.5,4.589795,0.109053254,Maize,FS112398,11
4.5,4.541864,0.10540281,Maize,NW54251,19
5.0,4.29782,0.1742295,Maize,FS223889,3
4.8,4.7508206,0.14957033,Maize,NW48175,16
4.5,4.1739864,0.10673494,Maize,FS198311,17
5.0,4.4062853,0.21827686,Maize,FS116645,13
3.5,4.695116,0.21297014,Maize,FS110337,11
6.0,5.8019795,0.15969321,Maize,FS107176,7
5.0,4.753859,0.09224477,Maize,FS114508,16
4.8,4.652704,0.12294894,Maize,NW40791,18
4.5,4.2706137,0.11847493,Maize,FS181573,13
5.0,5.02605,0.123311915,Maize,NW31133,18
3.2,4.6770725,0.397842,Maize,FS140145,17
6.0,6.3875523,0.3105214,Maize,FS109920,27
4.8,5.467183,0.27770317,Maize,FS87521,20
5.5,5.081926,0.1493507,Maize,FS99144,18
6.0,5.4364166,0.24037248,Maize,FS115798,10
3.5,4.2313137,0.3220677,Maize,NW103731,28
4.5,4.3138447,0.11694952,Maize,FS183161,23
3.0,4.4378505,0.25384244,Maize,FS78279,29
6.0,4.9718685,0.31754565,Maize,FS109937,33
4.5,6.0174804,0.43057424,Maize,FS102032,3
6.0,4.791933,0.23953888,Maize,FS93648,10
3.8,4.0320735,0.09910106,Maize,NW49353,9
4.5,4.6402082,0.1681568,Maize,NW103852,29
4.8,4.6380963,0.1015603,Maize,NW52575,7
6.0,5.9208827,0.14760363,Maize,FS91938,13
4.0,4.157832,0.101959,Maize,NW44733,25
4.5,4.7407036,0.09916715,Maize,NW39905,19
4.8,4.7908583,0.116778634,Maize,NW81297,9
6.0,5.7100554,0.17363864,Maize,FS98532,8
4.5,4.691536,0.10856059,Maize,FS113775,23
3.8,4.0062575,0.16983926,Maize,FS218060,13
3.8,4.3974657,0.18707739,Maize,FS102623,9
6.0,5.2065916,0.18254802,Maize,FS94708,10
4.5,4.337368,0.098675,Maize,FS208506,11
4.0,4.1317816,0.1439781,Maize,FS210998,7
3.8,4.3655767,0.16122115,Maize,NW34034,21
4.5,4.445186,0.105433576,Maize,FS182439,5
5.0,5.1335864,0.18079917,Maize,NW82445,25
4.5,4.459883,0.12329462,Maize,FS184133,10
4.0,4.39102,0.13573322,Maize,NW42401,14
4.5,4.1291103,0.12187635,Maize,FS182196,11
4.5,4.534092,0.11193606,Maize,FS114463,15
4.8,4.9031496,0.19678551,Maize,FS93069,10
6.0,5.814584,0.1342593,Maize,FS88251,19
6.0,5.096294,0.30644652,Maize,FS108458,24
4.8,4.7646794,0.091434024,Maize,NW5174,18
3.8,4.010083,0.12198703,Maize,NW37816,25
6.0,6.2079606,0.17761025,Maize,FS109119,11
5.0,4.7642603,0.20033859,Maize,NW31492,29
6.0,5.8414154,0.1787965,Maize,FS108383,17
6.0,5.603684,0.14010443,Maize,FS107176,6
3.2,4.2240725,0.31415686,Maize,FS143434,15
3.5,4.30683,0.14916976,Maize,FS72628,21
4.0,4.4319677,0.13948807,Maize,NW37825,23
4.5,4.40741,0.09484648,Maize,NW53123,9
6.0,5.208114,0.23336914,Maize,FS97355,16
4.5,4.0409446,0.16163443,Maize,NW37696,20
4.5,4.737939,0.17384525,Maize,NW46433,7
4.5,4.853753,0.22969201,Maize,NW46215,20
4.0,4.079729,0.13456872,Maize,FS214430,20
6.0,6.7164335,0.5092363,Maize,FS110300,36
4.8,4.7588873,0.13044676,Maize,NW46550,16
6.0,5.942869,0.24450132,Maize,FS105829,4
3.5,4.6554594,0.14514467,Maize,NW74713,17
4.5,4.3200564,0.09651425,Maize,FS104131,9
4.8,4.5795026,0.29321006,Maize,NW51822,3
4.5,4.5400105,0.20869464,Maize,FS114486,18
5.0,4.807571,0.18595077,Maize,NW29677,18
4.8,4.682302,0.113563426,Maize,NW76577,18
4.5,4.994853,0.22193655,Maize,FS111693,3
5.0,4.6752257,0.10206023,Maize,FS113644,5
5.5,5.3990397,0.24639815,Maize,FS105553,23
4.8,4.4727182,0.16735645,Maize,NW46736,20
4.5,4.4423275,0.10111032,Maize,FS71240,17
4.8,4.7170534,0.14470387,Maize,NW27401,16
4.5,4.4789376,0.10424562,Maize,FS114081,5
6.0,5.822784,0.1887588,Maize,FS109635,24
4.5,4.324088,0.19888191,Maize,NW102901,19
3.5,4.2447343,0.37830397,Maize,FS111361,6
5.5,5.3266735,0.27386582,Maize,FS105087,13
6.0,5.9868984,0.219627,Maize,FS106765,11
3.5,3.9829185,0.22224888,Maize,FS106603,15
4.8,4.6653953,0.30535,Maize,NW86681,26
6.0,5.9082885,0.112073675,Maize,FS105071,13
6.0,5.287535,0.21241441,Maize,FS90783,10
4.0,4.2861595,0.13210857,Maize,NW42362,25
3.0,2.961987,0.14639392,Maize,NW79850,11
6.0,5.8301735,0.18517339,Maize,FS106880,12
4.8,4.725388,0.15263456,Maize,FS96188,11
3.5,4.3555255,0.2588094,Maize,NW50373,18
4.5,4.413179,0.2031584,Maize,FS112159,3
5.0,5.076624,0.1458709,Maize,NW74925,27
4.5,4.7456784,0.13909385,Maize,FS114177,25
5.0,4.656615,0.1222382,Maize,FS106804,20
6.0,6.073748,0.23504001,Maize,FS105602,7
5.0,4.8037224,0.14891715,Maize,FS111862,24
4.5,4.742105,0.14385453,Maize,NW77913,29
6.0,6.0297284,0.19477631,Maize,FS108976,15
3.8,4.4473767,0.20057346,Maize,FS216009,25
4.5,4.528127,0.15324725,Maize,FS114273,10
5.0,5.0507903,0.18041325,Maize,NW29769,14
6.0,5.9593663,0.14792395,Maize,FS94242,24
5.0,4.3591247,0.16541374,Maize,FS185550,9
6.0,5.138656,0.2756789,Maize,FS107483,8
6.0,4.8914447,0.5037554,Maize,FS104687,22
4.8,4.833916,0.15437315,Maize,FS148361,10
4.0,4.0163155,0.1878288,Maize,NW51701,16
4.8,4.480665,0.13063,Maize,NW44220,16
5.0,4.8785825,0.12412455,Maize,NW31426,8
4.5,4.2740746,0.0928346,Maize,FS114225,10
4.8,4.57052,0.08669511,Maize,NW83207,8
3.2,3.6011033,0.18596837,Maize,FS221181,14
6.0,5.804274,0.24713871,Maize,FS109884,22
4.5,4.386107,0.16594689,Maize,FS113785,3
4.5,4.4844737,0.1426327,Maize,FS113732,27
5.0,4.8946743,0.13912976,Maize,NW29216,7
5.0,4.992674,0.15252003,Maize,NW30471,51
5.0,5.0029874,0.19089708,Maize,FS222020,5
5.0,4.1994457,0.20395929,Maize,FS113191,25
4.5,4.4748344,0.11509002,Maize,FS111782,20
5.0,4.91039,0.19129406,Maize,NW29444,15
5.0,4.859393,0.17611799,Maize,NW106827,6
5.0,5.097127,0.11515523,Maize,NW30862,4
3.8,4.1438894,0.17241395,Maize,NW84134,9
6.0,6.074761,0.1890446,Maize,FS108815,27
5.0,4.831417,0.11272263,Maize,FS113907,32
4.0,4.682257,0.16022211,Maize,NW40754,12
4.8,4.9077363,0.31584516,Maize,FS227669,15
6.0,5.8179893,0.13529284,Maize,FS89194,29
4.5,4.7080035,0.10103868,Maize,FS115021,14
5.0,4.784122,0.107110746,Maize,FS113611,33
6.0,6.0723786,0.11487802,Maize,FS84650,26
5.0,4.4727535,0.18896294,Maize,FS111994,50
6.0,5.385382,0.23003939,Maize,FS86611,15
3.5,4.4641447,0.1348136,Maize,FS112979,17
6.0,5.5249877,0.14778739,Maize,FS93775,18
3.5,4.171007,0.17136611,Maize,FS113609,11
6.0,5.6722345,0.15413217,Maize,FS99060,8
4.5,4.3730946,0.14251614,Maize,FS71890,15
4.5,4.6494484,0.17964727,Maize,FS110147,8
4.5,4.614472,0.28170735,Maize,NW45412,26
5.5,4.6778207,0.27859738,Maize,FS101644,21
4.8,4.896369,0.1317566,Maize,NW91190,16
4.8,5.221581,0.20725286,Maize,FS67180,14
6.0,5.593898,0.3126364,Maize,FS106964,32
4.0,3.924471,0.09369623,Maize,NW39173,19
4.5,4.8219695,0.15425605,Maize,FS114809,26
6.0,6.3121333,0.3448646,Maize,FS102165,4
4.8,4.589829,0.12884808,Maize,NW51030,24
3.8,3.898909,0.18857755,Maize,NW52996,8
6.0,4.7366333,0.51654094,Maize,FS109153,22
4.8,4.8614006,0.14216615,Maize,NW32215,16
4.8,4.596205,0.20675205,Maize,NW41501,7
3.2,3.652606,0.25013384,Maize,FS142997,12
3.3,3.836796,0.18700586,Maize,FS188017,18
4.8,4.805363,0.16650698,Maize,FS96682,9
4.0,4.120461,0.1107638,Maize,NW38966,16
3.8,3.8657289,0.18859768,Maize,FS222943,12
6.0,5.7803392,0.16386846,Maize,FS108623,9
6.0,5.533988,0.16772413,Maize,FS101462,15
4.8,4.777014,0.11754926,Maize,NW83152,10
2.8,4.4162045,0.36517555,Maize,FS73457,15
6.0,5.292012,0.30280977,Maize,FS94506,6
4.8,4.912359,0.1539393,Maize,NW106685,20
4.8,4.774827,0.0911957,Maize,NW4966,6
3.5,5.1442595,0.50707245,Maize,NW32316,30
4.8,4.5275455,0.10964155,Maize,NW47953,10
5.0,4.189905,0.23185675,Maize,NW86613,23
6.0,5.486291,0.28136358,Maize,FS97486,28
4.5,4.658106,0.12176139,Maize,NW99700,21
5.0,4.888714,0.12117882,Maize,NW50461,26
4.5,4.2309966,0.16530612,Maize,FS191669,3
4.8,5.8758073,0.3984098,Maize,FS100346,3
4.8,4.752385,0.11735086,Maize,NW1644,24
5.0,4.869833,0.21750082,Maize,NW31269,4
4.5,4.453836,0.10911905,Maize,FS190293,23
4.5,4.531467,0.21414506,Maize,NW47762,24
4.5,4.645671,0.23525378,Maize,NW39629,10
4.5,4.493141,0.2799796,Maize,FS115008,2
4.0,3.9741094,0.12557209,Maize,FS204970,23
4.8,4.5833316,0.11946658,Maize,NW95744,23
4.8,4.4040513,0.2203537,Maize,FS87616,16
6.0,5.3558073,0.29111445,Maize,FS95884,6
6.0,5.1950154,0.2529081,Maize,FS109174,18
6.0,4.9908476,0.23970065,Maize,FS106330,20
3.8,4.247193,0.17841364,Maize,NW39397,29
4.5,4.597163,0.21042566,Maize,FS116684,26
4.5,4.276448,0.10946966,Maize,FS114611,19
6.0,6.1949477,0.23185982,Maize,FS106765,26
4.5,4.4801736,0.10785726,Maize,FS114940,8
6.0,5.4446363,0.26404577,Maize,FS92762,9
4.5,4.7843924,0.20899615,Maize,FS103909,15
4.8,5.034311,0.11929845,Maize,NW1558,20
4.5,4.5146317,0.10496614,Maize,FS113733,4
3.2,3.770525,0.19116694,Maize,FS203957,12
4.8,4.6147547,0.16625473,Maize,NW47580,9
4.8,4.022163,0.35594088,Maize,NW39146,47
6.0,5.260607,0.28242004,Maize,FS100639,25
6.0,4.802889,0.23814964,Maize,FS228908,14
6.0,5.754303,0.21565507,Maize,FS109868,16
6.0,5.573248,0.34830296,Maize,FS107410,24
3.8,3.975499,0.17194322,Maize,FS201333,5
6.0,5.8886285,0.17621271,Maize,FS108747,7
6.0,5.995934,0.15131584,Maize,FS101207,20
4.5,4.542182,0.20719108,Maize,NW85432,8
6.0,5.868975,0.21047142,Maize,FS109061,19
6.0,5.938526,0.1782051,Maize,FS109301,8
6.0,5.3626685,0.22082597,Maize,FS109640,15
4.5,4.5197816,0.14644572,Maize,FS114104,35
4.0,4.461166,0.14950785,Maize,FS112281,33
6.0,5.2841315,0.58255625,Maize,FS109233,2
6.0,5.157472,0.26755157,Maize,FS103919,39
5.0,4.8731456,0.09472086,Maize,NW30492,29
4.5,4.5339646,0.08552939,Maize,FS113744,27
6.0,5.9711213,0.16257256,Maize,FS106605,11
4.0,4.3821626,0.10964185,Maize,NW48926,24
5.0,4.634489,0.09274522,Maize,FS112345,20
5.0,4.7126894,0.11959048,Maize,FS114253,8
4.5,4.803346,0.10732583,Maize,FS112076,4
6.0,5.276682,0.27172634,Maize,FS101283,29
4.5,4.0107903,0.15352151,Maize,FS197785,18
4.5,4.500043,0.09405829,Maize,FS110788,21
4.8,4.354674,0.20107079,Maize,NW44275,21
4.5,4.6261015,0.11597425,Maize,NW54249,18
4.5,4.3121686,0.11760211,Maize,FS72259,9
5.0,5.332938,0.15104058,Maize,NW30668,6
6.0,5.9500484,0.17234385,Maize,FS101664,3
6.0,4.1932683,0.24278638,Maize,FS109159,14
5.0,4.3397174,0.29292846,Maize,FS189528,52
4.8,4.403589,0.075324014,Maize,NW42483,10
4.5,4.4191136,0.10457951,Maize,FS114675,12
4.5,4.2650313,0.13582684,Maize,FS72005,6
4.5,4.5057673,0.06772815,Maize,FS114724,2
6.0,5.8358555,0.1868448,Maize,FS97422,29
6.0,5.2757416,0.19538175,Maize,FS87331,15
4.5,4.4402056,0.17697026,Maize,NW104575,4
4.5,4.456174,0.24428555,Maize,NW37743,23
6.0,5.284479,0.19168074,Maize,FS97901,35
5.0,5.3341618,0.20482183,Maize,NW30192,27
3.8,4.481546,0.31916502,Maize,NW46356,38
4.5,4.4688087,0.12692444,Maize,FS184478,10
4.8,4.5802064,0.16420907,Maize,NW104571,3
4.5,4.2631984,0.15034108,Maize,FS182605,19
6.0,5.4336853,0.23617558,Maize,FS107718,16
4.5,4.085615,0.21600533,Maize,FS71788,29
6.0,5.4527297,0.17751133,Maize,FS103256,16
6.0,5.9618382,0.18236113,Maize,FS109666,15
4.8,4.3746285,0.1846854,Maize,NW1271,14
6.0,5.450801,0.1736388,Maize,FS102709,16
6.0,5.7914042,0.25357887,Maize,FS106235,25
4.5,4.9006805,0.2668147,Maize,NW45070,24
4.5,4.4731984,0.1749335,Maize,NW53687,6
4.8,4.3172364,0.21639863,Maize,NW45547,22
4.5,4.299422,0.5088445,Maize,NW103317,36
3.5,4.2763762,0.20104069,Maize,FS113464,9
4.5,4.483953,0.08674364,Maize,FS114361,12
4.0,4.079178,0.14717364,Maize,NW50955,11
5.0,5.5522933,0.1568033,Maize,NW30078,6
5.0,4.5101433,0.11957064,Maize,FS112432,11
5.0,4.4450545,0.1185641,Maize,FS111821,12
4.5,4.7348943,0.15558463,Maize,FS113197,15
4.5,4.0578837,0.21568769,Maize,FS186954,33
4.8,4.5727797,0.17201477,Maize,NW1475,14
6.0,5.880884,0.17361876,Maize,FS103227,19
5.0,4.427836,0.15816757,Maize,FS112423,13
4.8,4.553967,0.17257096,Maize,NW103096,19
3.8,5.10868,0.301003,Maize,FS103990,19
4.0,3.931125,0.10963235,Maize,NW46093,19
5.5,5.114079,0.20717071,Maize,FS101949,10
4.5,4.349736,0.09146881,Maize,FS113507,9
3.5,4.258783,0.3212102,Maize,NW31625,23
4.5,4.963609,0.12644613,Maize,NW103444,27
4.8,5.3194823,0.18067797,Maize,FS101917,16
5.0,4.7655025,0.0878616,Maize,FS114085,20
3.2,3.6791117,0.16784208,Maize,FS218435,4
6.0,5.686317,0.30428228,Maize,FS92447,4
4.5,4.0569096,0.36305022,Maize,FS71823,22
4.8,4.981298,0.16375503,Maize,FS67494,8
4.2,3.6219234,0.3143026,Maize,FS227266,14
4.0,4.6464214,0.1478655,Maize,NW47507,23
4.0,4.4140196,0.099815235,Maize,NW105091,14
4.5,4.946123,0.14119546,Maize,NW40470,22
3.0,4.366671,0.4520282,Maize,FS82878,27
5.0,4.94149,0.12199487,Maize,NW74915,23
4.5,4.8124776,0.17317891,Maize,FS115043,26
4.8,4.5489116,0.13184008,Maize,NW103127,19
3.2,3.8692768,0.1872453,Maize,FS213124,23
4.5,4.5933876,0.11168531,Maize,FS115187,21
6.0,5.652707,0.18946418,Maize,FS103190,11
6.0,5.4805183,0.18960604,Maize,FS90558,6
5.0,4.9785256,0.090193585,Maize,NW30719,15
4.5,4.493084,0.15016256,Maize,FS114611,3
3.8,4.279393,0.1634521,Maize,NW108806,13
4.5,4.719002,0.17086948,Maize,FS113822,18
5.0,4.5356,0.2217363,Maize,FS110696,36
6.0,5.6329775,0.20308284,Maize,FS106726,15
6.0,5.2900867,0.29768533,Maize,FS93668,17
6.0,5.830588,0.12519258,Maize,FS105220,20
4.5,4.56464,0.11100537,Maize,NW54595,12
4.5,4.4753957,0.0908827,Maize,FS114761,13
4.8,3.8453329,0.5957783,Maize,FS70029,52
3.5,4.147895,0.21779357,Maize,NW34039,21
4.8,4.731919,0.12371639,Maize,NW103960,12
6.0,5.9748363,0.10636126,Maize,FS97888,14
6.0,5.8999786,0.15321526,Maize,FS95505,13
4.8,4.8162193,0.096013,Maize,NW102033,22
4.8,4.595468,0.15807967,Maize,FS101503,2
3.5,4.6042542,0.18587787,Maize,NW38089,18
3.3,4.043442,0.21324278,Maize,FS226523,2
5.5,4.4706526,0.22367746,Maize,NW86198,26
6.0,5.9973497,0.1629352,Maize,FS108982,4
4.5,4.435235,0.0771207,Maize,FS114177,9
5.0,4.766315,0.12998521,Maize,FS113880,6
3.5,4.17851,0.13210961,Maize,FS113385,10
4.5,4.658379,0.17738849,Maize,FS112909,2
4.8,4.6348624,0.13480766,Maize,NW103907,21
3.5,4.9918427,0.5132947,Maize,NW74896,32
5.0,4.792291,0.10800087,Maize,FS112173,2
4.8,4.920553,0.20775127,Maize,FS96021,16
4.8,4.5463815,0.09498725,Maize,NW5089,8
3.5,4.375337,0.2583451,Maize,NW103330,7
6.0,5.4479084,0.25320292,Maize,FS92267,15
5.0,4.8128285,0.13858214,Maize,FS112964,22
5.0,4.9259567,0.17016324,Maize,NW30336,11
4.5,4.9592514,0.12547532,Maize,FS113827,25
6.0,5.622563,0.22988935,Maize,FS107579,7
3.5,4.662553,0.31411752,Maize,NW38836,11
4.5,4.3887696,0.10434552,Maize,FS184583,12
4.0,4.1476655,0.12774928,Maize,FS72696,6
4.5,4.5976305,0.10823512,Maize,FS114906,11
4.8,4.6938524,0.22427107,Maize,FS67527,18
3.2,4.221542,0.13565542,Maize,FS220381,12
5.0,5.04201,0.12251879,Maize,NW29617,26
6.0,5.540383,0.26793772,Maize,FS94616,8
3.8,3.849282,0.17701636,Maize,NW86132,8
6.0,5.7376447,0.1632469,Maize,FS98850,20
4.5,4.1971407,0.11634293,Maize,FS72132,4
4.8,4.088178,0.2845772,Maize,FS148251,12
6.0,5.535715,0.16826305,Maize,FS108046,11
4.8,4.780736,0.08209585,Maize,NW5049,26
5.0,4.5924625,0.16629513,Maize,FS113187,31
6.0,5.0910625,0.263001,Maize,FS109249,11
6.0,5.9760175,0.114133276,Maize,FS106755,19
6.0,5.639034,0.24107245,Maize,FS109739,23
5.0,4.424134,0.19468059,Maize,FS72452,4
4.5,4.427142,0.1093472,Maize,FS204879,16
4.5,4.4439735,0.07508559,Maize,FS115448,9
3.2,3.8946657,0.26831472,Maize,FS139968,5
6.0,5.91856,0.0920921,Maize,FS108946,18
4.0,4.129526,0.11097414,Maize,FS220518,4
6.0,6.1341166,0.27679178,Maize,FS106699,32
6.0,6.038187,0.199395,Maize,FS109391,6
3.5,4.4275026,0.20981751,Maize,FS111137,20
4.8,4.667352,0.13373792,Maize,FS151059,22
5.0,4.6770864,0.14452848,Maize,FS224011,4
4.5,4.5338883,0.16091421,Maize,NW53701,3
6.0,5.865784,0.11695905,Maize,FS105741,20
4.5,4.959277,0.120395854,Maize,FS113678,25
4.8,4.7106056,0.12873177,Maize,NW106080,6
6.0,5.33602,0.32191238,Maize,FS106456,25
6.0,5.8787456,0.16713607,Maize,FS108458,22
2.0,3.8092399,0.716916,Maize,FS47300,13
6.0,5.9045906,0.10768691,Maize,FS99232,11
4.8,4.659858,0.16598266,Maize,NW103102,13
4.5,4.6563354,0.21034141,Maize,FS112572,17
6.0,5.809953,0.16407566,Maize,FS102972,8
5.0,4.6366854,0.13491032,Maize,NW56387,14
6.0,5.576327,0.15715653,Maize,FS103158,19
5.0,4.8263016,0.12562793,Maize,NW30656,27
6.0,5.712347,0.15134715,Maize,FS107975,18
3.8,4.426237,0.20217553,Maize,FS113548,18
4.8,4.79534,0.20265621,Maize,FS70272,25
4.5,4.304795,0.12473255,Maize,FS113281,5
5.5,5.0791416,0.21303473,Maize,FS233311,26
4.0,3.9739857,0.12982179,Maize,NW45757,18
3.5,4.34543,0.1377026,Maize,FS230063,17
6.0,5.744145,0.20443438,Maize,FS92540,7
4.5,4.2412963,0.122893065,Maize,FS114621,9
